% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:25"
% Dimension,3
% Nodes,4365
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
4.24016697358216E-8,0,-4.245112955923273E-8,-0.41918714477022295-0.19054579101605768i,0.0035220897505447296+0.001073121953084639i,-0.008935102595907709-0.04770420649793467i,0.4655928937508218
4.4991066856049444E-8,-4.4991066856049444E-8,-6.365224117271112E-8,-0.3873268008837862+0.1441512054177549i,-0.020784392120254312+4.449057894186405E-4i,-0.1534195488548275+0.09030289036702219i,0.4516046732510999
2.7673076885040143E-8,-4.5517266690486404E-8,-2.761121599534859E-8,-0.23710607499235242-0.5762148396656881i,0.010861867492523651+0.033368182806108856i,-0.011116949439319563-0.26281271638627i,0.6779680631086673
2.3753922646308443E-8,-6.221504677877005E-8,0,-0.10539201371752549-0.8354118142883988i,0.0013022862086054608+0.06643157242348405i,0.04887831182023207-0.4241592926860721i,0.9467546760683045
4.2401669735818906E-8,-4.245112955923543E-8,0,-0.17639792775032637-0.8438285815104473i,0.009468096746692014+0.12043963808974197i,0.09415028704036758-0.34479874254866716i,0.9415429628560047
6.039482285196297E-8,0,-2.799083115816969E-8,-0.5127135451260852-0.3800091514314417i,4.8833290019539374E-5-0.001137695546071184i,0.16355443163800068+0.008606386023748238i,0.6598542536903972
4.547027268631604E-8,-2.7764739663334775E-8,-2.759662177258853E-8,-0.389754002972245-0.4863565813507954i,0.03558009317388114+0.03702398186243641i,0.0774072823720521-0.11516451692696986i,0.6409746491196547
6.000000000000001E-8,0,0,-0.30778439529456786-0.8309431218498791i,-0.0019946327805980472-0.003045824205006903i,0.18950960282673288-0.24099512516550572i,0.9391377984611347
6.361436556669E-8,0,-6.366484501407781E-8,-0.5632339263246006+0.3482231324987656i,0.0015615665800851296-0.0034202611946215706i,-0.025607839050652708+0.2843869705332437i,0.72210699511252
4.1501805595267674E-8,-6.828060354208404E-8,-4.141689645858738E-8,-0.2881309038888796-0.3629238916200604i,-0.021006265667593026+0.008134424407268748i,-0.027747284152871664-0.13072111177528367i,0.4834873907207293
6.823361543001812E-8,-4.160647511678359E-8,-4.138930965484766E-8,-0.5170074010957232-0.10825627286123153i,-0.0022325216106524196+0.009063546813704299i,0.12383693920241047+0.09804326764336936i,0.5528378587752646
6.361436556729886E-8,-6.366484501346947E-8,0,-0.15684437953083533-0.7165385415373888i,-0.013493046724406835+0.029644943342357215i,0.21241508825081878-0.26202183840893556i,0.808734404897245
9.000000000000001E-8,0,0,-0.30879752079438266-0.5471792533222172i,0.00257905013253305+5.678076057444353E-4i,0.39420082620352115-0.04832113502768555i,0.7465229472386056
2.125282995933532E-8,-5.230472305873858E-8,4.0907314586144865E-8,0.0180375358570789-0.6591239375812985i,-0.0015634008504201756+0.06643156471397943i,-0.07340368644616782-0.494338449552136i,0.8304728960574239
2.7673076885038505E-8,-4.5517266690487457E-8,2.761121599534849E-8,-0.02188250372965145-0.812257945163352i,-0.004781961225814355+0.11214218112207688i,-5.383678605578227E-4-0.5184526934654596i,0.9706296385062099
2.999124958145968E-8,-2.999124958145968E-8,4.2438778223285246E-8,0.03885821872725992-0.6878041427066127i,0.0047850682779390415+0.08561339143799625i,-0.07695290241382617-0.5630462068567048i,0.8974446958239268
4.076730094163185E-8,-4.080143382254765E-8,4.01499638877328E-8,0.0889356090195825-0.7433419057119263i,-0.008792687319082823+0.07173237580078261i,0.006500658786564624-0.5313661890659526i,0.9209260712398378
4.547027268631618E-8,-2.7764739663334034E-8,2.7596621772589068E-8,0.01595306558427282-0.8912971408738165i,-0.01637824598772168+0.10005726790078896i,0.07312113734090889-0.5324728538880373i,1.0461333626325335
5.147103278092059E-8,-3.8393527534545596E-8,2.2300148747343524E-8,0.004591045134454734-0.875839717539306i,-0.01786265217986898+0.08211648982352554i,0.14230275042057258-0.4445544746810993i,0.9980363018386409
6.143486403984692E-8,0,2.548936796460802E-8,0.00823962270593219-0.9158327424624236i,9.581458143258139E-5-0.0012735831520599085i,0.1555713434270568-0.44628277313708553i,1.031359477783115
4.2401669735820024E-8,0,4.245112955923431E-8,0.11243191640282243-0.7979620804517966i,0.004972404882702726-0.008169798656922198i,0.011195471637557365-0.6286669195832525i,1.02480081311879
4.058272154101941E-8,-2.5306211321452983E-8,5.096716649506379E-8,0.1627261774586483-0.6260487970958477i,-0.011091642871012627+0.05009974229334663i,-0.04838549830074395-0.5480966390900498i,0.8523727872310493
4.499106685605163E-8,-4.499106685605163E-8,6.365224117270803E-8,0.27525431988886184-0.4706058146021409i,-0.013367430321621382+0.018731787406796433i,-0.10466037229630086-0.4496092343164679i,0.7156150272525117
4.150180559529674E-8,-6.82806035420682E-8,4.141689645858443E-8,0.15187834621510848-0.7232257989973878i,-0.010863825820186633+0.028306394659385926i,0.03923480746547639-0.4729995800314178i,0.879471012270662
6.823361543001177E-8,-4.160647511680024E-8,4.138930965484134E-8,0.20167829238003668-0.7263027523280406i,-0.011988194222777162+0.029048389394521736i,0.1921266793049768-0.4128861859901289i,0.8817615385491039
6.361436556669815E-8,0,6.366484501406971E-8,0.38249586747542236-0.5111747325490845i,-0.0014913300158194826+0.001330707491687658i,0.03326671935167264-0.4557694578962621i,0.7873829071065974
3.4865082747406277E-8,3.486508274478833E-8,-2.0412949813835232E-7,0.34312581624210486+0.3294326215208891i,0.06605959698651083-0.04497977312883808i,-0.4379058660845049+0.3102782732066345i,0.721640935711297
4.352492686453472E-8,4.352492686453472E-8,-1.691483416497892E-7,0.26592931292065997+0.7733819019792808i,0.08803174686026938-0.05261039046173511i,-0.5231267093952274+0.4143293127487191i,1.0605528723218725
6.988819499534238E-8,7.03161988828528E-8,-1.851250182308164E-7,0.31925883383722325+0.3408354654294633i,0.10455736722453754-0.041883516030586036i,-0.16035724484918135+0.19723576795103004i,0.5447505303903883
7.350573017169277E-8,7.393763226555994E-8,-1.467315036619237E-7,0.05535025273781824+0.7116658522570389i,0.0917690848405214-0.01531698872107853i,-0.19127067050807675+0.3313169264277612i,0.8157447052714724
3.717730106397109E-8,2.048007874363332E-7,-2.782958409780382E-8,0.23599448359328-0.08076012588885612i,0.002796455088535202-0.04951897754252612i,0.09483070103260868+0.03577255311344291i,0.2739423921733825
6.04464207275444E-8,1.333174410672051E-7,-1.0475060920357932E-7,-0.22774192155026252+0.2598556764477016i,0.07718094597942061+0.0017604814769233562i,-0.21209960417576892+0.12779806925610895i,0.43268603213610773
6.064360156823412E-8,1.6123347472902948E-7,-5.2212261161883155E-8,-0.05851379149958771-0.14955703711127785i,-9.864128083022564E-4-0.03432226588981433i,-0.017902520021383348+0.0340461261861922i,0.1715788097897998
6.579107027353834E-8,1.3879464409964787E-7,-1.4320468512417618E-7,-0.15405320434076378+0.2587901216396225i,0.1109978405106588-0.019811977192710824i,-0.24086326129464694+0.10042467167517434i,0.4152958332360159
1.190366507710671E-7,8.048176040998855E-8,-1.0841107883660331E-7,-0.3579577861741441+0.6347082210870741i,-0.028925020448473206+0.07153725287911444i,0.20429638711696907+0.35218500037424244i,0.8384953451772593
1.3907028423370553E-7,7.264408799387279E-8,-1.3957898309808258E-7,-0.015411670226430186+0.4586654490577713i,-0.008339921684181+0.058110729166926736i,0.3168044634025556+0.14913850867810832i,0.5811650867275019
1.8485427744493555E-7,6.143822445686486E-8,-7.844896867326364E-8,-0.5341503387533164+0.47139890454410666i,-0.08491577920754899+0.09540454748344093i,0.17327878846752784+0.22630355804278185i,0.7785052308747783
2.0392122099899965E-7,4.104480589600844E-8,-2.883504005955506E-8,-0.56822071620024+0.2709642670022282i,-0.06015591049268984+0.059295248637996636i,-0.052507714948895085+0.2747390044189756i,0.6940909059376812
5.4174242724938796E-8,1.8115651635422214E-7,-9.136447891594344E-8,-0.16022049416192363+0.06608358648057105i,0.043527628303705115-0.011834408796062684i,-0.15058455427175232+0.046302117739147254i,0.23923764140801412
4.9496924308525655E-8,2.0408160287442382E-7,0,0.3083868846840946-0.10210271068198491i,-0.004149005537034456-0.09012821482613495i,0.14707134663871613+0.031182460003689995i,0.3691630942310638
6.155346470660453E-8,1.6914812959737485E-7,0,0.2382563798100816-0.3361748562680455i,0.00922860895056886-0.09474913853626478i,0.1487846911947765-0.060374935446620794i,0.45248003442844464
1.6914817696937542E-7,6.155333453940148E-8,0,-0.30247598283712895-0.024659088369572195i,-0.048349680751014035+0.060272628214614585i,0.08127018480052915+0.2927486539751941i,0.4385730784842964
1.3725460998546413E-7,1.0593788277447424E-7,-4.835635460826113E-8,-0.5073476419640847+0.1302441983157486i,-0.12442683504554926+0.0662375041747881i,0.10073223587873852+0.2959657763738465i,0.6268977208895257
2.041147778756931E-7,4.9366409439139104E-8,0,-0.30047708787417754+0.09756521484194876i,-0.03993841539612298+0.05435499418028248i,-0.1335849893522213+0.24001669049630514i,0.4242354536588221
8.145512131643088E-8,1.8996199052307726E-7,-3.714169312020953E-8,0.035062965529354145-0.09615374977075454i,-0.017689068316315795-0.07144176958649578i,-0.013327340439501987+0.0746316756170633i,0.14734784406719187
1.2727926958757845E-7,1.272791716395598E-7,0,-0.029026510142372765-0.27115270585611173i,-0.029582860147454253-0.020884939997286005i,0.10210297562238552+0.10319289911658072i,0.3121213708888209
1.4121582735998455E-7,1.370675169556485E-7,-7.328428138863102E-8,-0.38986784447468126+0.12296569406626785i,-0.09836012892446516+0.04171672710911044i,-0.032121494816053184+0.1743638898472008i,0.46100783348069874
1.893842672335409E-7,8.379780485677851E-8,-3.4806999663861455E-8,-0.5076559285861578+0.1929042065796814i,-0.11237870073773015+0.08544717525377098i,-0.042094307323131644+0.24382066134915092i,0.6134751969131801
1.141006532071691E-7,1.7629785954949116E-7,0,0.12160036649550332-0.15104375136547557i,-0.025256951023575596-0.09497139950345536i,0.04762691442201959+0.06399215991921037i,0.23242547784258932
1.7661439921810655E-7,1.1361003758105432E-7,0,-0.17501358163276395-0.061906967555564046i,-0.06861075746664452+0.02659230374243904i,-0.07298214537642839+0.16544807306133666i,0.2705263225758255
5.205972633743845E-8,5.205972633743845E-8,-1.3068882808925186E-7,-0.05042349992598441+0.9521724062921729i,0.0813203559358888-0.02793279089027771i,-0.45645893494914724+0.4224227419433965i,1.1418815491352488
5.999099268243409E-8,5.999099268243409E-8,-8.486555010104093E-8,-0.3511241306775866+0.5335292143480033i,0.03383775045151943+0.016814922611537317i,-0.15205275351663006+0.29372464184029184i,0.7206814221852489
5.4602689673203767E-8,9.520317696835886E-8,-1.0224921210250547E-7,-0.26805820965514443+0.4851593350438638i,0.07170896285514439-0.0089963005984405i,-0.28114408019738935+0.22846180630849688i,0.6663264909331251
4.989066770639541E-8,9.820875923162267E-8,-4.760211010023829E-8,-0.21853948677581425-0.25546385784982617i,0.01325570637893837-0.015334024951012163i,-0.01045179585926939-0.034640405297077945i,0.3397811650856744
8.517958082454713E-8,5.18591510055779E-8,-1.1204939744387345E-7,-0.33145641604484116+0.9207395554199839i,0.02928176797200373+0.0078426760959854i,-0.0429190799638922+0.5056251122945591i,1.1029210648641579
9.07946301090461E-8,5.8459078934735936E-8,-5.233422621443646E-8,-0.6526156728433883+0.19947307420507235i,-0.07037195073706463+0.03361891496829399i,0.2358388681988517+0.3232375748660447i,0.7962453986646512
7.36234607125763E-8,1.306886322479844E-7,0,0.08893311260045554-0.5389948899077626i,0.00729987682152042-0.07382988408134773i,0.19624678907360948-0.12345432320346195i,0.5983824923255561
8.482730304980557E-8,8.487831675022048E-8,0,-0.09925012649213166-0.6019206415087432i,0.0036241315630725947-0.055297884246771754i,0.2409367806719112-0.0870799600167792i,0.6650095558854269
6.65207504039381E-8,1.260057632063986E-7,-4.687789889137508E-8,-0.19570507057496803-0.2146419793082109i,0.01877934279150354-0.022122003791997934i,0.01744651029789502+0.026716375763741952i,0.29439298690310856
1.0751213553854865E-7,7.940022690113639E-8,-6.809364639956357E-8,-0.6128507835362352+0.3826997036705253i,-0.019471961143682912+0.03283161399811201i,0.16379507042961933+0.38348176229912095i,0.8353664976716747
1.3068868890767444E-7,7.362336014216013E-8,0,-0.24232756933293148-0.28357380980833435i,-0.015822058062611104+0.007329529670688472i,0.32572648568382034+0.1586126281661613i,0.5226159530739464
2.695452933038306E-8,2.8932429249029746E-8,-5.1768436100807844E-8,-0.26325840457050087-0.15147794371367035i,0.008883225399226813-0.003476239706585187i,-0.16910665437479483-0.13451933632854163i,0.3757974365821199
2.9991261180950227E-8,2.9991261180950227E-8,-4.2438761828687445E-8,-0.28458919542710415-0.302112413637736i,-0.006587767395959977-0.008758041541555177i,-0.07092119043549407-0.1641486992356874i,0.45266912508862805
4.968246122013999E-8,2.2578878824292423E-8,-4.364726828401806E-8,-0.4438810410981325-0.16066031246604748i,-0.007510064396342687-0.0034351182003817884i,0.018569644594422497+0.017763329814122035i,0.4730463542876975
4.535927077759287E-8,2.9286972538365483E-8,-2.6168870706662845E-8,-0.37828993347269013-0.5109697152682634i,-0.030006126494583098-0.039229548281256264i,0.08575223575518658-0.12192034431716396i,0.6550472069847448
2.5464087365956065E-8,6.146106500378721E-8,0,-0.108545437633447-0.833917563614803i,-0.0045613782655431695-0.07219546566826095i,0.052629386867370176-0.4192980010275017i,0.9441041026398412
2.4901937059114575E-8,4.9150105873187694E-8,-2.375206566508135E-8,-0.19894061916656713-0.632438234523935i,0.001642174311233307-0.03160903939928668i,-0.009411563031135026-0.29972882076841323i,0.7284772733263518
4.2401669735820024E-8,4.245112955923431E-8,0,-0.18108439211624094-0.8437967068650066i,-0.013449978485902557-0.114985720715594i,0.09238928639627488-0.34367836726906215i,0.9410846233821597
4.499108419406848E-8,4.499108419406848E-8,-6.365221666277214E-8,-0.3869498326930905+0.13778799448932172i,0.018960483120112323+0.0026117416681121805i,-0.15637467045924358+0.08428109296323795i,0.44965195636771554
3.741410241271937E-8,7.366442311385858E-8,-3.568946214154771E-8,-0.23645186265867266-0.4765803394557941i,0.019943241540847572-0.009942892539316277i,-0.006071011061718763-0.20409579513440726i,0.5705821900958516
6.80603735676733E-8,4.3899492387895495E-8,-3.9250733979301135E-8,-0.49622925808223234-0.15542179771918388i,0.007608100176753846-0.009409911260142446i,0.13850169316489172+0.08124048797377108i,0.5451394692578139
6.36143654678119E-8,6.366484511287736E-8,0,-0.14326320496364253-0.7162986889983599i,0.015162592677727585-0.026246249935149898i,0.21698844245305937-0.24244091741210635i,0.8011631798367382
2.4901937059109585E-8,4.9150105873192406E-8,2.3752065665076864E-8,-0.039882524704825326-0.8173191737605792i,0.004624555129508721-0.1311431466447312i,0.0054448038108309005-0.5138542698460559i,0.9756132217525446
3.8219815176176234E-8,5.0220001378577755E-8,2.9459169677605705E-8,0.029184615209710447-0.8214162930688983i,0.007229565147902293-0.08982971828988574i,0.04557863503991787-0.5044009476629072i,0.9698017301549999
4.535927077759206E-8,2.9286972538365814E-8,2.616887070666385E-8,-5.120169804435381E-4-0.9023842468885459i,0.010442654057991869-0.11024332334937625i,0.08122746180702854-0.5268818582485963i,1.0542265034139022
2.999126118094953E-8,2.999126118094953E-8,4.243876182868842E-8,0.05343573034021978-0.6957656544910376i,-0.005542485361726437-0.08984248512875448i,-0.06768203138874371-0.5679736407886679i,0.9086096553193512
5.147605491312483E-8,2.4435939841059206E-8,3.9844714055081115E-8,0.11735403506360234-0.7861189180364512i,0.012596771871528684-0.053444758054225515i,0.06530154554739535-0.531335250609293i,0.9599772028344139
3.741410241276707E-8,7.366442311381075E-8,3.5689462141596385E-8,0.12405556674470561-0.7591686936018367i,0.015348529718528363-0.03013415535484503i,0.0519263333494735-0.4553643393479266i,0.8966957538079513
6.806037356768003E-8,4.389949238789341E-8,3.9250733979291785E-8,0.18010684237838015-0.7311817670063199i,0.019229917449601595-0.028448440766171475i,0.20413769964464332-0.4245927197178746i,0.8895150941391904
4.499108419407608E-8,4.499108419407608E-8,6.365221666276139E-8,0.2813285797925337-0.4602639740589349i,0.010687111958360114-0.020737826150395256i,-0.10244955649402589-0.45011998542983506i,0.711301591800734
4.9890668308356084E-8,9.82087586335416E-8,4.7602110703248906E-8,0.2581024984806665-0.6116131740202351i,0.058250367589416714-0.08783249606123257i,0.12220788913624833-0.40102762217981786i,0.7927459442336272
6.652075040393812E-8,1.2600576320639862E-7,4.687789889137499E-8,0.3418047866663181-0.5066817628416876i,0.04636856067199635-0.08054150128450879i,0.2183000049479007-0.27271396043649976i,0.7104388735188394
9.079463063887973E-8,5.845907832549351E-8,5.233422597577249E-8,0.44540149334038437-0.6485930948874223i,0.09503142394706293-0.05527267456466496i,0.3232696957503483-0.3597342753180684i,0.9327891834983691
5.999099286062566E-8,5.999099286062566E-8,8.486554984911562E-8,0.4133423851145552-0.2031252727541969i,0.05398152101516348-0.009851944582929597i,-0.028974803837214475-0.3709695921882108i,0.5951953953468364
5.205972633743865E-8,5.205972633743865E-8,1.3068882808925175E-7,0.319015321608558+0.4230488798681977i,0.004377771849870607+0.03518366801998837i,-0.44141804226536013-0.09101925615958303i,0.6968901228268021
1.0751213553854873E-7,7.940022690113638E-8,6.809364639956351E-8,0.5453546970298898-0.43161785055755075i,0.08842908316904995-0.0273932783129528i,0.35456705055690513-0.26035846676029284i,0.8289451449186668
5.4602689673203786E-8,9.520317696835897E-8,1.0224921210250538E-7,0.3133014329130597+5.731949736759216E-4i,0.0335467658256136-0.008847632103521115i,-0.1258477081354634-0.24854972884511023i,0.42133059057044575
8.517958082454725E-8,5.1859151005578175E-8,1.1204939744387321E-7,0.5579465622824278+0.030484342736807453i,0.058078740898128+0.002064437035218381i,0.0011550071445003294-0.2846767922042297i,0.6313758255233642
3.264696772432741E-8,2.0453851165322106E-7,3.4614632008615706E-8,0.3307614620244875-0.06593491279193056i,-0.0034878948693329577-0.09351985963979348i,0.18019254060901677+0.0021097357268305434i,0.3937211883920082
6.089444982526009E-8,1.6426473933976075E-7,4.1339586235463624E-8,0.33351109959846437-0.30890946208626174i,0.04062767599969496-0.10885378854196251i,0.20738018112811732-0.14471817416647606i,0.5332512096577291
2.0737555181381203E-7,2.4020094477361004E-8,2.276874109861211E-8,-0.07633472144980401-0.008552274827393368i,-0.007716431917561445+0.016404297584747502i,-0.09851066841653601+0.2089612028231433i,0.24584852163021342
2.987952186030213E-8,3.4381262066520164E-8,2.0500034876095454E-7,-0.05522245846611984+0.40772856732199314i,-0.03734860119650819+0.05269006324091926i,-0.6134262437756319+0.3311772717966182i,0.8121187980831732
4.413905938816227E-8,4.4139059388256025E-8,1.6882975707098645E-7,0.049871933818295223+0.6400654739487301i,-0.031116304034444653+0.07380916332950405i,-0.6361453957200934+0.21154512216399804i,0.9318658877524794
1.9960787226979853E-7,4.3665627137135804E-8,4.847690516776433E-8,0.23962610935903628-0.12808733095101796i,0.01931020048008675+0.014541827532194343i,0.007701657509452536+0.10932697033774717i,0.29803101486653855
1.4913939890219926E-7,8.933970847825176E-8,4.6646073619455774E-8,0.37151457193405363-0.31317646203362715i,0.07458436665735521-0.0048137661502282375i,0.2413802490978633-0.011644761052977732i,0.5500132936521162
1.3436407067196507E-7,6.736989649805313E-8,9.903329520065858E-8,0.6859432385705339-0.1656757168607131i,0.15169717845090477+0.007449904940890941i,0.4284781616816727-0.1896373215566923i,0.8620751723407507
7.295320366320536E-8,7.436900725846904E-8,1.4678923950570988E-7,0.13629782508611718+0.37497700873520406i,0.04495124907822139+0.0697602929840039i,-0.16062477399985933-0.04145355110677085i,0.4432820496933835
7.737760412104921E-8,1.380108500224651E-7,8.582372432237396E-8,0.31703244720669527-0.13823690062438i,0.09714836190163421-0.06524811062108479i,0.2203730473181132-0.20541072765581386i,0.47568855670247223
8.928505750263902E-8,1.8534128053892765E-7,4.2151965967686476E-8,0.33758148807958194-0.10681848689090108i,0.02340262189426644-0.13110767879666316i,0.2085013370477108-0.022318131458978107i,0.43288493528524347
4.194567383200354E-8,1.88873452126097E-7,8.165402334698592E-8,0.16632866620545292+0.029032360432501368i,0.0017978167667682663-0.09146885357349994i,0.12482882712503911-0.056540025228507776i,0.23648839093470161
1.8784799302325818E-7,8.475896659431444E-8,4.0361480386599324E-8,0.18718028003415035-0.13512255601227946i,0.026798615813784777+0.020434672460334733i,0.013347054499687181+0.08762724632904688i,0.2500298434390173
1.4771717961177914E-7,1.3954686389843718E-7,5.297459413390964E-8,0.3413955605572463-0.15692998373147823i,0.06559070823237685-0.04981532490550547i,0.18113013598723024-0.009534768520469899i,0.426769929924345
6.02747393635981E-8,1.4287479887855795E-7,1.4161125534385303E-7,-0.08726443750917634+0.2087915181019135i,0.033187049439816804+0.010134963524831503i,-0.046996458168807195-0.044397508117543165i,0.24064515320570518
1.1271271739638215E-7,1.4236056381585252E-7,1.0549556013006366E-7,0.3279052221648265+0.0033718835282256538i,0.14025873043066558-0.0548721605660912i,0.29737811559030825-0.11948320254047178i,0.4834654884996105
6.522047992320011E-8,7.011255341631002E-8,1.8689708090827031E-7,-0.16959156220679614+0.37121289144991537i,0.008927973288253226+0.07207135813249109i,-0.3357412674522884+0.15638866545529664i,0.5564134089723299
1.7099567754560912E-7,7.341555121328141E-8,9.731718810553521E-8,0.6067226806957323-0.1241657231851808i,0.12293504958977845+0.002050419298250789i,0.334515608998883-0.09202920849792662i,0.7211392951805123
1.214812872311536E-7,7.925755476285683E-8,1.5185696186107085E-7,0.22326807184461828+0.16192954958605538i,0.1269187255965712+0.03319822843859442i,0.24743427726322267-0.06428942401704016i,0.39984999502958685
-1.101104498576142E-7,-4.06962899896816E-8,-1.3645329169070852E-7,0.3850523171748816+0.18371571857984556i,0.05189653104994718+0.03219972909477212i,0.11918646006456972-0.15186521295412686i,0.47266853316933616
-1.0388191137281694E-7,-4.574269658337661E-8,-9.806199161148708E-8,0.5481324233687435-0.12143019666339963i,0.016425355534634332+0.02919649236757781i,0.1145919208175763-0.23848244679355624i,0.6220083871301408
-1.2843667754391272E-7,0,-1.2611111915754235E-7,0.5106791611630973+0.061583085905643216i,-0.0021821978093297958-0.001640798768008227i,0.2302231255613034-0.18781243058808328i,0.5955858236357403
-1.4126720114073456E-7,-4.6180641974094404E-8,-1.0154273085122224E-7,0.5598739354012525-0.10024046289562807i,0.05374250397662726+0.029718782045376813i,0.30918907387011385-0.1568511374432615i,0.6690627969169045
-5.2059655222285775E-8,-5.2059655222285775E-8,-1.3068888474645987E-7,0.3533146479498343+0.41873577405123713i,0.04088121024297887+0.025455294012709958i,-0.3610606969611433-0.1102361636574302i,0.6703552221371053
-7.362336014216013E-8,0,-1.3068868890767444E-7,0.49163765733948644+0.32543649612550324i,3.471322638422673E-4+3.953338038734736E-4i,-0.26655287639755687-0.14469345123510316i,0.6640787010082733
-6.151173546919141E-8,-6.178485164891346E-8,-1.5747678719827244E-7,0.11284246681611225+0.47354623824368713i,0.03974960947044083+0.05444132158519752i,-0.27460893860737834+0.011712257556319522i,0.5638133327233146
-6.241755884903588E-8,0,-1.6883115536571507E-7,0.12395569855165145+0.5804695709798152i,-5.796635952689315E-4-5.330514809331163E-4i,-0.398396569497969+0.06811268144043008i,0.7194954424982066
-1.30688632247984E-7,0,-7.362346071257697E-8,0.4487992097625226-0.2961002040611947i,-7.957047770206163E-4+1.3723398945147958E-6i,0.30640952349486156-0.15761316155908275i,0.640411167279296
-1.6923279490365047E-7,0,-6.132032508331518E-8,0.39509211620787177-0.20454290198699626i,4.6054965009113764E-4+5.782206951450418E-5i,0.22363038552817618+0.03257950550592463i,0.49997207654091136
0,0,-1.5000000000000002E-7,0.23100286653499616+0.9853789740964461i,-5.94039793528228E-4-0.0022543314465285924i,-0.5815677686070099+0.21044741434629585i,1.1904082827395899
0,-6.155333453940145E-8,-1.6914817696937542E-7,0.09062252168707821+0.7045826921007152i,-0.03857291537610952+0.059243904580861755i,-0.547644609047021+0.21881223622693594i,0.9274762375043006
0,0,-1.8000000000000002E-7,0.21879232852616998+0.7750647031752692i,-9.924408429159651E-4-3.6300322276258267E-4i,-0.5537452276216723+0.29884219918102817i,1.0222402902404648
-1.204129885945868E-7,-6.603704108160018E-8,-6.033093222308893E-8,0.3569849208795892-0.350739664075984i,-0.013065226710786236+0.04472949476863269i,0.31088279102145233-0.15849840520801317i,0.615059313969806
-1.5282400413491237E-7,-7.862706398375849E-8,-5.3503351011560414E-8,0.3356398178755483-0.23640135656191777i,0.03012222046959635+0.046267887974684105i,0.22541836405600427-3.19569911940127E-4i,0.4722056955891872
-9.442499153093843E-8,-1.0173807204211923E-7,-1.1460054830381381E-7,0.3014445945775418+0.044833525554306156i,0.055651689016999725+0.020651702843911508i,0.12434820912231383-0.1936992132549256i,0.3899756901069307
0,-7.362336014216011E-8,-1.306886889076745E-7,0.05603377339798874+0.6465155821266494i,0.01858644941350836+0.03283363263291507i,-0.48117795958606213+0.10163085629414198i,0.8160403623635103
-6.597212159090038E-8,-9.939960822709902E-8,-9.092522783636387E-8,0.3526585755805345-0.13496564371566816i,0.010638034986484586+0.02129354934629134i,0.012591469349556586-0.24904140852780374i,0.4577843171369873
-1.0933936037156432E-7,-1.3569088836940577E-7,-4.508754913563906E-8,0.30610137206104615-0.2857361676103046i,0.003300514603178327-0.00463207621658591i,0.22583707510859677-0.08485621455883174i,0.4850535725869205
0,-1.2727917163955977E-7,-1.272792695875785E-7,-0.12701110553052486+0.3298024448593768i,-0.044702157870861695+0.03273812487023022i,-0.300001124252982+7.786991973669516E-4i,0.46894257248965826
-1.2956157746441602E-7,-1.24955105973834E-7,0,-0.03144975976711627-0.2123172321953724i,-0.020719148228070854+0.028324804015675574i,0.10269702008636054+0.10559006210678278i,0.2630966381130624
-1.3068863224798425E-7,-7.362346071257659E-8,0,-0.16382245724942118-0.21502624191007746i,0.02547076421022291+0.045677591635506075i,0.305611445673872+0.1639634898360652i,0.44634048472449
-1.6930654687574913E-7,-6.111641728434153E-8,0,-0.21563145692120814-0.012536388329234514i,-0.014822805858434231+0.06558911804209495i,0.08281104057734484+0.29040113449163i,0.377639035373042
-1.8000000000000002E-7,0,0,-0.2507526232441484+0.06886115440600049i,-3.406809092222421E-4-3.621221838180054E-4i,0.0744970851746601+0.35189622860873043i,0.4438802973983106
-1.5000000000000002E-7,0,0,-0.23707912537084858-0.06125263968979575i,0.0019307646878525277+0.0015690092406188114i,0.37947166463387044+0.2960263105093683i,0.549435525292174
-7.362336014216011E-8,-1.306886889076745E-7,0,0.08378190431816783-0.4962664407724223i,-0.009367071977339984-1.458398174043967E-4i,0.19165422087912315-0.1225683576248792i,0.5560088027357099
-5.7359557385677507E-8,-1.5990500163516045E-7,-5.9500181752482985E-8,0.29469695128474765-0.22329554474379285i,-0.005384499304143615-0.0454079581302034i,0.1756963539367006-0.1562729759318926i,0.44191338833167576
0,-1.3068863224798425E-7,-7.362346071257659E-8,0.05000924191293391-0.1697670560641231i,-0.013995646844645212+0.0020306666269978976i,-0.11038714913823157-0.16041693876959456i,0.2671724777331676
-6.32916314108846E-8,-1.6850541002242482E-7,0,0.22426439349641236-0.31883606269914316i,-0.01740669474707083-0.03536965054310409i,0.13733721239794522-0.05769270566900514i,0.41949801498557543
0,-1.691481295973748E-7,-6.155346470660464E-8,0.13460261698691803-0.16215795711959433i,-0.02864704926165295-0.009879137637436003i,0.03447134056215837-0.09565670885877478i,0.23612927646999807
0,-1.8000000000000002E-7,0,0.31496024903659253-0.3249886607649504i,-6.278713674374589E-4+0.004027664537341775i,0.16315237326583532-0.0964224111781637i,0.4907224706616108
