% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:40"
% Dimension,3
% Nodes,18450
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
2.4012E-7,6.878899538501527E-8,1.9447546350990638E-7,0.7274977737555164-0.1083080260875026i,0.09715846972209595-0.005171145596122346i,0.5319642337153693-0.10432788865254686i,0.9193849116492732
2.4012E-7,3.162630898465127E-8,2.4012E-7,0.3745694387556356-0.2320215621917668i,0.006899191879079652-0.0010587034296358887i,0.329310346066686-0.17818501277241422i,0.5903901518734865
1.7891453478800077E-7,6.624166345235322E-8,2.4012E-7,-0.10099004618455011-0.09960599886014573i,0.10576053799389293-0.007774684542698654i,0.015606462564417556+0.1870572074733489i,0.25896664339637
6.23794305878111E-8,1.9833860862138988E-7,2.4012E-7,-0.6847443845067892+0.022111294638422808i,0.10381530539998604-0.037577313994398044i,-0.4358055922791315+0.12423797713101287i,0.8289975004699132
3.1272345696875265E-8,2.4012E-7,2.4012E-7,-0.837672030549561-0.005629047613969079i,0.07124901424728011-0.06726485590586966i,-0.4185543443262429-0.025568546968135035i,0.9420711457813646
9.578288772105708E-8,2.4012000000000006E-7,2.4012000000000006E-7,-0.66314568694309+0.01029435297622254i,0.28553678102822677-0.013736156830800582i,-0.14597670998690254+0.090778523265001i,0.749198261384511
6.361566556988126E-8,2.4012E-7,1.781878411154638E-7,-0.3206073894057918+0.192337012394609i,0.04614163438425581-0.11263247078639767i,-0.1320301477326619+0.06730961137585106i,0.4210009241400747
1.2456112862922027E-7,1.3350729938976312E-7,2.4012E-7,-0.44772838465120146+0.005565268260606871i,0.16816941012050798-0.01490388320605027i,-0.2574156312327939+0.2610258479826307i,0.6028353950335192
1.374163965489176E-7,1.0394683577944933E-7,2.4012E-7,-0.35548000021622334-0.015788730107590087i,0.14820208352230224-0.002854017596646116i,-0.19770135246147155+0.286712269011962i,0.5195542280681265
1.306233503842068E-7,1.8063124448919984E-7,2.4012000000000006E-7,-0.46872587832320556+0.030241428035889733i,0.2277650080367482-0.04510819234533191i,-0.21005534496214928+0.16114968319676526i,0.5882590729071067
1.7453101673185774E-7,1.347184504416847E-7,2.4011999999999996E-7,-0.19965930907412835-0.03323254573346718i,0.18055297293993441-0.02691508633757824i,-0.02329158354598987+0.1562265051540695i,0.31530710339008505
1.8779295039691469E-7,1.9113867179040834E-7,2.4012E-7,-0.12809722169336185+0.020560278501861682i,0.20293620544922375-0.02672621953868285i,0.032464417352940096+0.08229652938934252i,0.2591931080258677
1.6549842567971006E-7,2.4012000000000006E-7,2.4012000000000006E-7,-0.2359499182631195+0.005854394906810452i,0.39162589222192074+0.02549094975610925i,0.21879128763898315+0.11053115516582003i,0.5199063663241896
1.3412089814021216E-7,2.4012E-7,1.78090042875004E-7,0.11042029622317696+0.21761831551161198i,0.1373876813880217-0.1107175703486659i,0.24506685447433188+0.09877787354179929i,0.4021516201067958
1.8874447725261503E-7,2.4012E-7,1.8600949063103874E-7,0.3945356362570225+0.1998505176575215i,0.10200538078750686-0.048448944710262i,0.4066151112031368+0.06733722898435915i,0.6158819909487135
2.4012E-7,2.4012E-7,2.4012E-7,0.32001841337979864+0.02907454468507187i,0.009919460663297339+0.03451224930852129i,0.19672846099141666+0.03148418454342558i,0.3825492715603859
2.4011999999999996E-7,1.6454840231267488E-7,2.4011999999999996E-7,0.24445522632893266-0.04125966489726703i,0.008912851426116445-0.0033645333440159818i,0.1921934969372893-0.029434293698592517i,0.3161524544935275
2.1047240920918144E-7,1.6618094175870522E-7,2.0317119007395907E-7,0.40447824311024777+0.02264787083501351i,0.16973271747109125-0.024193128495978603i,0.3511256880879822+0.03336184814259392i,0.5641020953062478
2.4012E-7,1.3307613187506017E-7,1.819733027916535E-7,0.7153529986323148-0.035675144814057466i,0.14917144146985228-0.019784501492085077i,0.520922382188834-0.03822151003911306i,0.8992673767522146
2.4012E-7,1.858745513424694E-7,1.8959951973825486E-7,0.6491057793292486+0.026416837958184915i,0.12435297066204933-2.1273733538463034E-4i,0.4781123941445456+0.0070081577076339776i,0.8167563979082602
2.1047240920918144E-7,2.0396674060236777E-7,1.6555519120270081E-7,0.6246371049277725+0.13108781017022084i,0.1391419165449051-0.022195677936559455i,0.5073606971862543+0.033796678313205736i,0.8284971889222963
2.4012E-7,2.4012E-7,1.6488800225748343E-7,0.6987656280648625+0.27789560739255i,-0.028193204057695435+0.15918653458266266i,0.509924458190281+0.0036333374302699724i,0.9256156414073962
7.570303953451846E-8,-6.608296781206013E-8,2.4012000000000006E-7,-0.4367984497781361+0.0658844770601554i,0.007747692613875446-0.057361298167502885i,-0.6184355569264401+0.48990802560248026i,0.9060681994087704
2.4012E-7,-3.282078780372801E-8,2.4012E-7,0.3953483900314057-0.2643747862685099i,-0.006262458903159844+1.6706423158321013E-4i,0.329411784651753-0.19147530314804148i,0.6163243016406343
2.4012E-7,-9.592805309320956E-8,2.4012E-7,0.3037953641364753-0.16162006487076952i,-0.020200870257661804+0.005757156875478146i,0.25366652702364795-0.11033519133008321i,0.447449636281297
2.4012E-7,-6.629291936655493E-8,1.883456984638231E-7,0.7642275876481001-0.09935938460452787i,-0.10406925986495537+0.014213631527871988i,0.548481014866177-0.09785296243846547i,0.9573559022196768
9.58760676804047E-8,-2.4012000000000006E-7,2.4012000000000006E-7,-0.6451729203735929+0.007669480278844727i,-0.2815960082289791+0.013007854846024874i,-0.13445419212212967+0.09020351126454772i,0.7288124461946381
3.2623069019678375E-8,-2.4012E-7,2.4012E-7,-0.8417567031174387-0.003386123534723095i,-0.06664931855465055+0.06609429873766272i,-0.42362711946867454-0.017447536688427533i,0.9481894027513249
7.143543905378202E-8,-1.797136156379386E-7,2.4012E-7,-0.6346391242865542+0.019433760124687442i,-0.10763526055493111+0.02881568451451498i,-0.44512093689701426+0.17043819511144007i,0.8022777718464188
6.989233130039077E-8,-2.4012000000000006E-7,1.8989153970794483E-7,-0.3871154789774266+0.16898689582397192i,-0.06712523262664664+0.09792148105082829i,-0.14839933810748282+0.07159980357094127i,0.4688725913124247
1.8225962863563072E-7,-1.326643231534536E-7,2.4012E-7,-0.1469069835393793-0.04257643356331826i,-0.1729860057893202+0.02358886259855964i,0.012917103839550968+0.13677377374731i,0.27020397930037104
1.3539328690727224E-7,-1.3060824021163875E-7,2.4012E-7,-0.39680144881929436-0.0035246407154616993i,-0.17728937224854374+0.014707627985346508i,-0.20595569503480554+0.25302164561670454i,0.5437218805111463
1.3940306839095645E-7,-1.813610386578991E-7,2.4012000000000006E-7,-0.41988398327399223+0.030234120812059784i,-0.22627841002295132+0.05092187670013799i,-0.16617942316365772+0.15976000123141895i,0.533740925451185
1.4808103259727805E-7,-1.9275031017531635E-7,1.9384627541940245E-7,0.0677744837410189+0.11920724367158994i,-0.21792756023357707+0.07505581964247945i,0.1727325572493388+0.10207626792983411i,0.33704311728793324
1.6470383832408877E-7,-2.4012E-7,2.4012E-7,-0.25623105014787545+0.00557499352792475i,-0.3391301661334012-0.020090549899131182i,0.16116845600040372+0.10069045622234757i,0.4786120935620611
1.89548692220344E-7,-1.8959362240834196E-7,2.4012E-7,-0.11825865558380778+0.021868930294076785i,-0.1947985700331273+0.028723552214253188i,0.0297234909913181+0.07604184394019067i,0.2462138710786011
2.1146457524905232E-7,-1.6651190498269467E-7,2.0332859421182718E-7,0.40664032190877625+0.0197552117061061i,-0.17036973051651935+0.025764943427585466i,0.3527978314221602+0.03164794563238516i,0.5667648596870619
2.4012000000000006E-7,-1.6486464657992225E-7,2.4012000000000006E-7,0.24693003210897546-0.042843587222258776i,-0.01685981260357717+0.0032107734710131396i,0.19404323406054447-0.026661376359311834i,0.31941324983477953
-4.220931735016754E-9,1.4057357865830533E-7,2.4012E-7,-0.327368404528871-0.10711235211157108i,-0.1628497700398168+0.04318978281031466i,-0.5389942561025399+0.17021056743617044i,0.6830581165096997
-6.136817035339401E-9,1.864688724956333E-7,2.4012E-7,-0.5355960139989292-0.06901785155627413i,-0.12529598038883483-0.02450088606517823i,-0.5000120306411266+0.05040992013530769i,0.7488232610567223
3.0458572689456633E-9,2.4012E-7,1.835822794852194E-7,-0.5782229254608093+0.1203816102296582i,-0.04869770087430612-0.07069336263131824i,-0.4146911413725025-0.029318593368152183i,0.7278466783249641
-3.2989233883300956E-8,2.4012E-7,2.4012E-7,-0.7781586708160807+3.376113510546568E-4i,-0.07841385560051108-0.17499466427945654i,-0.4781738265271788-0.21821538822027475i,0.9601340709489471
-1.8664041482694654E-7,-1.5337708645607984E-8,2.4011999999999996E-7,0.8266135325444828-0.6138632852079097i,0.009442145096657242-0.0019689682822237637i,0.6339421374100446-0.2990655853349493i,1.245990018087293
1.2041719596137663E-7,2.941309202365508E-8,2.4012000000000006E-7,-0.3559015055193232+0.03100180843777242i,0.03358299019561571+0.014999489383300105i,-0.3359884194728455+0.4373363453699147i,0.658128774587325
2.4012E-7,9.035212082265863E-8,1.4672481330642785E-7,0.8461391261037509-0.09707430484274782i,0.16124678592583555-0.02264196320717535i,0.5805312059611691-0.08268668813242534i,1.0468590332310652
2.4012E-7,1.2742796548593703E-7,1.346694433187661E-7,0.7606956227061983-0.05315113700652488i,0.16848286069992788-0.030302333129366366i,0.5370353723469856-0.05875830814604827i,0.9500984903487235
2.4012000000000006E-7,1.0861958375497002E-7,1.15797086167219E-7,0.7215820873816214-0.08819482786535486i,0.16197998653936657-0.031020560442106018i,0.48688252264706505-0.07242656916434832i,0.8932925354423661
1.3408320418082176E-7,2.4012E-7,1.2445557701417307E-7,0.4683743815994019+0.2680582059039016i,0.11765832857336528-0.19791590016204155i,0.4188446100851853+0.09149834620266921i,0.7266781296315196
1.1932499921402536E-7,2.4012E-7,1.0021290417274618E-7,0.4981605534594597+0.24163563055496365i,0.10556690650837446-0.23915671988975104i,0.40146530204180414+0.09192156822339573i,0.737938945909171
1.819592599998373E-7,2.4012E-7,1.3357149734131206E-7,0.5974955524039731+0.280544825381103i,0.09475187029113323-0.11269314618365311i,0.5170433654533587+0.06841627434744815i,0.8542354002221398
2.4012000000000006E-7,1.7733950580353813E-7,1.3723570514547453E-7,0.7091337377223232+0.03393049758000664i,0.132289217974058-0.019400597754968378i,0.52338275019973-0.019267621915666125i,0.892980707836609
2.4012000000000006E-7,2.4012000000000006E-7,9.596581519676519E-8,0.39420724146889713+0.2605979431505705i,-0.1470978924914529+0.11170534689682302i,0.387076257267347-0.0037235572171173876i,0.6454571314079407
2.4012E-7,1.400518016998604E-7,1.0520994719620247E-7,0.599826549781056-0.04387571876244986i,0.13957363032455833-0.03832038103685327i,0.42779395815402477-0.05044008679473032i,0.753851361336759
2.4012E-7,1.3107615866353305E-7,7.29220770339731E-8,0.3306676759998956-0.05963855292564714i,0.09258364141351327-0.04411436456699313i,0.23770069612618047-0.04630831552632091i,0.42670704755127087
2.4012E-7,-1.3251341087255166E-7,1.7665489327359654E-7,0.7365352253176662-0.03475131732019361i,-0.15368077518748507+0.021837083010219978i,0.5358975223919493-0.04118253799601922i,0.9256902013984488
2.4012000000000006E-7,-1.908445364833507E-7,1.8924269471006483E-7,0.6512005207416135+0.049658258623007746i,-0.11094407186818968-0.015500612567906264i,0.4769293883553003+0.005699237500803204i,0.816778286034405
2.4012E-7,-2.4012E-7,2.4012E-7,0.31314374607767675+0.02302730522448497i,-0.011479870556836375-0.03239460375670965i,0.19701643325837423+0.027566400373483308i,0.3757283527407036
2.4012E-7,1.8587098980492905E-8,-7.109498707117392E-9,-0.6831250534190314+0.2687872421392628i,-0.032839073446959834+0.019263367290144717i,-0.16694448553565422+0.04205983047347507i,0.7549804055173831
6.925067318123918E-9,-2.4012E-7,1.8636743943977879E-7,-0.5837123877483602+0.1201274792924682i,0.046688674502246806+0.07140951970814526i,-0.4131081228128311-0.017238520150083616i,0.7306550782807469
-5.940363527229356E-8,-2.4012E-7,1.8384017131331846E-7,-0.6028823033909722+0.014664040818162392i,0.08255387935091688+0.03698580172494946i,-0.45606896872836056-0.14769167295136665i,0.7759268429699203
-3.1888277808691716E-8,-2.4012E-7,2.4012E-7,-0.7910928892263271-0.006464900705675722i,0.07383942737986503+0.16556881655824798i,-0.47516699417192293-0.21294023352671135i,0.9666221937280725
-6.253393609289924E-8,-1.8567224206654942E-7,2.4012E-7,-0.2527014247652891-0.18301256075511665i,0.18826507367191517+0.029176341511413847i,-0.2813515679124859-0.08365759312038917i,0.4693389822201616
-9.648714167787927E-8,-2.4012E-7,2.4012E-7,-0.5040165778863384-0.024845602586605165i,0.06175235080018006+0.23672490188064965i,-0.2561760819886228-0.3444356197166681i,0.7176462548347362
-9.618182671184741E-8,-1.4838018196864984E-7,2.4012E-7,0.15335781334939425-0.35125261362121635i,0.18724225011607248-0.003144623407087468i,-0.001998489434133261-0.1391807867362507i,0.44872360328817823
-1.2926972902557972E-7,-1.8828156403593495E-7,2.4012E-7,0.10834739229497929-0.2858088802514517i,0.13609345018063637+0.05560513641269754i,0.0627229298949645-0.20169896825520475i,0.40153951754508643
-1.2733526347265979E-7,-1.369344056583571E-7,2.4011999999999996E-7,0.3710231422803465-0.4449805571106931i,0.15171054230738623+0.0019554622400471382i,0.23139359254486797-0.21050733283790848i,0.6757344216489963
-1.3937513777862033E-7,-1.0578094358056187E-7,2.4012E-7,0.5522830580592027-0.5214374024273696i,0.11700279677567531-0.0067698529002949495i,0.3832941074617016-0.23569245248844808i,0.8906524529999293
-1.474154572030678E-7,-1.552991578768865E-7,2.0666973752444263E-7,0.162991003103955-0.2258969395714558i,0.08714817996811879+0.021219321405068745i,0.1180081147641573-0.22080342718749335i,0.38542588117763016
-1.7474739244519497E-7,-1.424430403096156E-7,2.4012E-7,0.5733780087794855-0.48027521525945394i,0.07854974753634425+0.015049540877259055i,0.38932347349612617-0.23708300686272316i,0.8809440776973938
-1.9057714434366701E-7,-1.9342261239124695E-7,2.4012E-7,0.4271379836785554-0.2814215871959249i,0.06101479378934528+0.04292952673779065i,0.23957386094323907-0.1891013816162879i,0.6016396536149882
-2.4012E-7,-9.58836297409558E-8,2.4012E-7,0.8344466827853529-0.35151612792507175i,0.002831011993796678+4.02905042547842E-4i,0.1949336828414812-0.23721273439721466i,0.9599471777956703
-2.4012E-7,-3.281176192087857E-8,2.4012E-7,0.8284078847535328-0.3687120550004598i,-0.00839933647654076+0.008695115175102705i,0.24883732880145285-0.27956551090674203i,0.9826153228840862
-1.8083853753584073E-7,-7.667883787810083E-8,2.4012000000000006E-7,0.7625036488803816-0.5885617565586425i,0.04509257464910544-6.324807493340736E-4i,0.5642390330551951-0.2794391303241468i,1.152706435827237
-2.4011999999999996E-7,-6.764517287815694E-8,1.8540258147412566E-7,0.38926043670315985+0.09106832055739524i,-0.04520317394110377+0.026065952719132025i,0.3515109120246797-0.5136306331328496i,0.7437861586516797
-1.343544449462204E-7,-7.239707202597207E-8,2.4012E-7,0.6371656873228846-0.5408331493688353i,0.09533414114023284-0.01007299253124821i,0.4306537218277674-0.21062739867844568i,0.9682529390005484
-2.4012E-7,-1.6562880913148694E-7,2.4012E-7,0.7704720338318953-0.25260957731203165i,0.0023731827493530967-0.004569523189991301i,0.11120441253641689-0.12647381963536014i,0.8286206229118358
-2.4012E-7,-1.3014988575451616E-7,1.798295559822363E-7,0.2633388054732385+0.0012998864260719853i,-0.04984948787747533+0.005918707298217587i,0.18843257201445748-0.42047718369801396i,0.5353894203914371
-2.4011999999999996E-7,-1.8920932047502495E-7,1.8948518846452933E-7,0.20547086554030286-0.09768024838767633i,0.03180782684942688-0.053234167123089045i,0.05390881716632796-0.23122624565338443i,0.341425395340712
-2.4012E-7,-2.4012E-7,2.4012E-7,0.4166919273126493+0.016668529518000977i,0.04867430369412801+0.0036790598270694513i,0.17564215844866837+0.009906862861181939i,0.45881695492474106
1.913060635437421E-7,-2.4012E-7,1.911579276618439E-7,0.3692702750163797+0.18862662320420204i,-0.1137386075180576+0.03354361226015006i,0.391806832115793+0.06524138719688079i,0.5869287465995392
1.3250098084885455E-7,-2.4012E-7,1.794797697993031E-7,0.08730431762870466+0.21371686524840602i,-0.13303664927247122+0.1133761698008394i,0.22021841697954497+0.09974955257886514i,0.37766271631316334
2.4012000000000006E-7,-2.4012000000000006E-7,1.6501469799233034E-7,0.7054705752122423+0.26486418863566574i,0.015663895738205726-0.12656951948578996i,0.5096626887842621+0.015652397353777686i,0.9251138649102703
2.4012E-7,-1.2985452236868457E-7,1.2532769504490265E-7,0.7232156724321437-0.051698147340384436i,-0.1631774478276184+0.03303556848878448i,0.5079727236581628-0.056847794023543535i,0.9026502825703727
1.3070884310909477E-7,-2.4011999999999996E-7,1.2860791325395542E-7,0.43469431134618375+0.26719081139049466i,-0.11640753402312054+0.19444997559337535i,0.3986453139708635+0.09304161754629822i,0.6923221265806638
-6.817001861184514E-8,1.8230285536319575E-7,2.4012E-7,-0.20379433873459457-0.20276009498457168i,-0.1915688782357867-0.02898086923179067i,-0.24107561714202702-0.09897434231142073i,0.43424217723682806
-9.749375425375717E-8,2.4012E-7,2.4012E-7,-0.4905136413255588-0.020701412476730772i,-0.05929410778121447-0.21057022052283428i,-0.24494500027547428-0.33394171029235803i,0.6909749663531443
-6.786361033855755E-8,2.4012E-7,1.822745229451365E-7,-0.591354413391028+0.0020130012273311187i,-0.07482048890951797-0.03644193504800082i,-0.4441718303367994-0.1599200505661122i,0.7614583444534464
-2.4011999999999996E-7,2.918245028684664E-8,2.4011999999999996E-7,0.822117548522727-0.36744936146015894i,0.0071900983984564005-0.00185971619198434i,0.2530259563057008-0.2881094290790947i,0.9804528624931523
-2.4012000000000006E-7,9.3822678955798E-8,2.4012000000000006E-7,0.8369501401735904-0.3564765875835391i,0.0016099088943959464-0.0010611788179245721i,0.19128399409860583-0.2259053421597902i,0.9598232054318873
-1.8690015023455197E-7,5.5372649849520365E-8,2.4012E-7,0.8087575537432253-0.5913105651886789i,-0.03154883120433305-0.005256296663750166i,0.5934924703034151-0.2856860445372389i,1.2002741455766848
-2.4012E-7,6.485198830296303E-8,1.8977773685881535E-7,0.4297919112741579+0.06615040103368634i,0.04352101047990275-0.029159803022645137i,0.3656673064187898-0.5091889542637112i,0.7673259505668026
-1.4307463175529178E-7,1.9322699645546756E-7,1.9600174020041214E-7,-0.11700097483035218-0.15609986345835417i,-0.07561380162003833-0.02350539792134951i,-0.08457438121862526-0.2157075421545928i,0.31502481021485157
-1.3281271901904368E-7,1.7031208905227906E-7,2.4011999999999996E-7,0.2317720998938892-0.35730682912913875i,-0.14525698880772636-0.022582557502224022i,0.14869231567793845-0.2108767734676502i,0.5212132627276098
-1.6628543489538574E-7,2.4011999999999996E-7,2.4011999999999996E-7,-0.06757965104379797-0.021663157150112914i,0.017260099799075976-0.2086522516223015i,0.08180517456602271-0.3351680064354752i,0.4260347110622688
-1.9382795603557634E-7,1.8844134584811108E-7,2.4012E-7,0.4707078769280155-0.29655515124722615i,-0.060907807031043266-0.03362059574239509i,0.25087087880241554-0.18791278270495743i,0.6431324436890302
-1.3143472897629428E-7,1.2355446499178718E-7,2.4012E-7,0.4518008960580069-0.478625219581721i,-0.14205791177548058+0.003505251139512764i,0.2909075705770888-0.21554228784605398i,0.7646015696498664
-1.4162424638398096E-7,8.597174083385251E-8,2.4012E-7,0.6289969678070094-0.5486515911943236i,-0.10105937892327033+0.0063055361723762275i,0.4494474876084697-0.2332553388784789i,0.9816360171581356
-1.7919498630282128E-7,1.280566768556682E-7,2.4011999999999996E-7,0.6341105575067887-0.5199128131473599i,-0.0696626355307577-0.003916264798012432i,0.42761349107531493-0.2520333575046663i,0.9620197832594329
-2.4012000000000006E-7,1.65065453198157E-7,2.4012000000000006E-7,0.7277120515944904-0.25322947661324113i,-0.011065589976836734+0.013007578025607165i,0.16583612804230982-0.1458418329781347i,0.8075245684766289
-2.4012E-7,-2.8293107817705654E-9,1.8264352047116963E-7,0.39680177288504803+0.16144292862805834i,-0.00347296853555698+0.0019476014290192723i,0.4364709106580147-0.5775783231617676i,0.8424767018766154
-2.4012E-7,-9.022543860170621E-9,1.3063436438869818E-7,-0.23126633818931713+0.4803632007685756i,-0.018084255093156126+0.010750123608987841i,0.27291655250665925-0.467818952523636i,0.7602913869742614
-2.4012E-7,1.3022633363961063E-7,1.814314658800238E-7,0.2786860750927917-0.004345028606222026i,0.0528361284953275-0.012339046881828002i,0.18219910642652473-0.40689890712988214i,0.5316769728752591
-2.4012E-7,1.908462503007045E-7,1.9147511866561542E-7,0.2101057745505055-0.10229004293388932i,-0.039784445340151624+0.06406853288189723i,0.05753733836333766-0.22487812864987447i,0.3404292021101474
-2.4012E-7,2.4012E-7,2.4012E-7,0.41725311674509724+0.016949376276189667i,-0.046606859312332403-0.00329507831955813i,0.17688951071736525+0.010305198468344974i,0.45946981495322725
-1.3058704915036851E-7,2.4012E-7,1.872846732371864E-7,-0.41663099931469155-0.1101550064481216i,-0.04025591407420438-0.012476160501994394i,-0.2835006527313143-0.2503544152590858i,0.5753429251372023
-1.9166391829049067E-7,2.4012E-7,1.927899703242898E-7,-0.09036187282235623-0.18107208452198018i,-0.03802482715451005+0.019279527434206335i,-0.12006084702047613-0.20284020725474822i,0.3166677766459314
-2.4012E-7,2.4012E-7,1.639262198218495E-7,-0.003651350229065773-0.2898857719350782i,-0.2500725894336213+0.22227612609311453i,-0.24323967625060897-0.011323708047414708i,0.547760006653563
1.4990109772817543E-7,2.4012E-7,8.853232570930337E-8,0.5575073104830548+0.23369327532368228i,0.08731939792556001-0.21941964951762985i,0.4512957300387536+0.08446484053171589i,0.7950027812078618
1.9971721678401584E-7,2.4012E-7,6.52913780377113E-8,0.333879350555493+0.19779342192123556i,-0.006733690618063273-0.1183545787216658i,0.32921988515804973+0.04189140616518665i,0.5244992179776418
2.4012E-7,1.7849153611695378E-7,7.155654677485314E-8,0.28367278669837265+0.0032679407901542276i,0.029871487130051666-0.04245122227136024i,0.23551276539070623-0.024531745495698875i,0.37555402369217844
2.4012E-7,2.4012E-7,3.3572207549808836E-8,-0.2643043674218546+0.06460897620603509i,-0.24151606756857005-0.03852338655415599i,0.036233686145597285-0.011584875775218691i,0.37663709020940894
2.4012E-7,-1.7993013989383048E-7,1.2942382505534646E-7,0.6890632809605869+0.0400248645767066i,-0.11868126572594105+0.008730270591419061i,0.5104696076592284-0.021342192699375463i,0.8678904900295109
2.4012E-7,-1.858026898882976E-8,-7.523147284078424E-10,-0.6081059308888737+0.22623925945878912i,0.028009197559266806-0.017386439815230532i,-0.16494390837818695+0.0473833885531981i,0.6719490372273221
-1.6530616489445318E-7,-2.4012000000000006E-7,2.4012000000000006E-7,-0.06901556078285515-0.01681999984904801i,-0.04131425947387306+0.2406011054539253i,0.0902093904504697-0.3593324281111765i,0.46020698862224124
-1.2946541439406931E-7,-2.4012000000000006E-7,1.808738174681256E-7,-0.437508507307987-0.10728864000167994i,0.03505499056089431-0.0030823251051726587i,-0.30719988630629663-0.2384215868878118i,0.5974906343750594
-1.6728305854064774E-7,-2.0971888712919776E-7,2.043526795150772E-7,-0.035820679549311465-0.17519341885400477i,0.04679033540942499+0.02781888819978689i,-0.030300443755654303-0.24599520226804225i,0.31214207301814095
-1.892699532990002E-7,-2.4012000000000006E-7,1.912991414459163E-7,-0.10860777914166621-0.1838936778303079i,0.037057077782345064-0.02011358247102295i,-0.1275449879802644-0.20995573796034472i,0.3320039340803986
-2.4012000000000006E-7,-2.4012000000000006E-7,1.638984488669413E-7,-6.75888543399857E-5-0.29130278984059116i,0.24428056483461344-0.2171832397871927i,-0.23656545366808412-0.018701734632132563i,0.5386127236280784
-9.136989123902823E-8,-2.4012E-7,1.4094552075268007E-7,-0.49651543410039023-0.013305308653501649i,0.04339783044131447-0.024262317208380638i,-0.3881453448571447-0.10648861068286983i,0.641246224842177
-1.264683550735329E-7,-2.4012E-7,1.307304860044646E-7,-0.5022343511843554-0.08371372597123426i,0.007068788790429972-0.06051633638885063i,-0.3675663712532931-0.11573650614986455i,0.6414764125017619
-1.0248546416974484E-7,-2.4012E-7,1.0925349789969101E-7,-0.4098336314180466-0.023575653433884153i,0.0059269892534892414-0.07572639138485181i,-0.32038988901732474-0.038302217528553915i,0.5276426992555413
-8.56319103612631E-8,-2.4012E-7,8.971179933694995E-8,-0.25571524507390736+0.011729848792319i,0.006719643062590311-0.08719261617211381i,-0.23250048703170387+0.021153824245117574i,0.35732487972774696
-2.4012E-7,-1.8244512232513996E-7,1.2921377150677198E-7,-0.34686541653978886-0.016049636498536694i,-0.06369705360317819-0.0814331917505128i,-0.1976714359258751-0.23644006236869394i,0.47797671320632595
1.7940699024230317E-7,-2.4012E-7,1.3237130937496078E-7,0.5904485829526612+0.2851911631481001i,-0.1007151933951871+0.11587785332696426i,0.5142374312257292+0.06930042696701016i,0.8503208497544704
2.4012E-7,-2.4012E-7,9.51442144750484E-8,0.39091229342879225+0.2542328778322225i,0.1420089514489667-0.09815017125340442i,0.38365928394243265-0.002947520167408916i,0.6376001063637146
2.4012E-7,-1.132263063968113E-7,1.0231415616350831E-7,0.6208063967606415-0.08106627069648546i,-0.15229673791943268+0.03396330973086784i,0.41808192966914487-0.06682536894084365i,0.7717414045444402
-9.640024577058807E-8,2.4012E-7,1.4754994634675913E-7,-0.5168282351074711-0.027406987753472424i,-0.04746047516782263+0.020748925046993258i,-0.39656052484414483-0.12920693129891805i,0.6667582188912565
-1.2775028050075817E-7,2.4012E-7,1.3451159001440692E-7,-0.5060864436608967-0.0881455580546736i,-0.007821470688097498+0.058914300754058645i,-0.3690439057856881-0.12601170550145274i,0.6477360757131745
-2.4012E-7,1.27178897436187E-7,1.3300387875814015E-7,-0.21395376939518296+0.15005212757651715i,0.12172048173554573-0.018966358457659222i,-0.0052528868212859715-0.37214406766611i,0.4713120893814184
-2.4012E-7,1.8063730242708242E-7,1.3862563479999116E-7,-0.2640025476745595-0.017459070903268117i,0.05748188445866302+0.0700845559866812i,-0.1505198717568976-0.25541255714695743i,0.41050211021403654
-2.4012E-7,1.415422611951981E-7,1.0054375883541982E-7,-0.5197991355306473+0.1488337674071199i,0.15463565809684585+0.0022970790819050557i,-0.1674430072348508-0.2638738509090817i,0.6435769051452412
-1.8319287448132238E-7,2.4011999999999996E-7,1.3931497963814827E-7,-0.4334982687342455-0.2010872524629258i,-0.00954890816835243+0.08064973014540594i,-0.34045479303614923-0.14300698581631982i,0.6106386537005856
-2.4012E-7,2.4012E-7,9.339267749119282E-8,-0.5940108707122027-0.2945635817136489i,-0.06981243518167239+0.26335647130603734i,-0.4914711133132592-0.012120483239298045i,0.8790386957499581
1.7996962124144774E-7,2.4012E-7,-4.056493984658948E-9,-0.13331423321003025+0.013100258974285727i,-0.04662790040705849-0.18789879899652537i,-0.037800021329154436+0.05145697415780543i,0.24555302997388495
2.4012E-7,2.4012E-7,-2.990497586109377E-8,-0.7048678654418674-0.15963319499326523i,-0.16085729891019337-0.18258988274015334i,-0.35349281359553886-0.012909714710745538i,0.8448660417010094
2.4012E-7,1.782525785051339E-7,5.729162216804108E-9,-0.391690426612893+0.004594672175353603i,-0.10812210394391943-0.07246150012959443i,-0.16910372412847216-0.03615661718075626i,0.44832803852881764
2.4012000000000006E-7,-1.872748110344053E-7,5.6622084251262586E-8,0.1263335773954344+0.011729904231511795i,0.015372570243722988+0.04857150666640584i,0.14113243817530782-0.019392758142799553i,0.2003221936509818
